id,msa_verified,tweet,cleanedtweet2
45697,إذا فرشت أسناني يد على الفرشاة ويد تحت الماء كيلا أشعر أنني أهدر الماء,اذا فرشيت سناني  ايد بالفرشاي وايد تحت المي..  مشان احس اني ما عم اصرف مي 😂,اذا فرشيت سناني ايد بالفرشاي وايد تحت المي مشان احس اني ما عم اصرف مي
45703,إذا كان كذلك تختلف المعادلة لكن صاحب الحساب كتب صديق فاعتقدت أنه صديق أي كلام,@BatoolRasas @arabqoute  اذا هيك بتختلف المعادلة بس صاحب الحساب كاتب صديق ففكرته صديق اي كلام,اذا هيك بتختلف المعادلة بس صاحب الحساب كاتب صديق ففكرته صديق اي كلام
45703,إذا كان الأمر كذلك تختلف المعادلة لكن صاحب الحساب كتب صديق فظننته صديق أي كلام,@BatoolRasas @arabqoute  اذا هيك بتختلف المعادلة بس صاحب الحساب كاتب صديق ففكرته صديق اي كلام,اذا هيك بتختلف المعادلة بس صاحب الحساب كاتب صديق ففكرته صديق اي كلام
45705,إذا عندك هكذا أناس ابعث لي,@BatoolRasas @arabqoute اذا عندك هيك ناس ابعتيلي 😄😄,اذا عندك هيك ناس ابعتيلي
45705,إذا لديك مثل هؤلاء الناس ابعث لي,@BatoolRasas @arabqoute اذا عندك هيك ناس ابعتيلي 😄😄,اذا عندك هيك ناس ابعتيلي
45725,اذهب حبيبي اذهب ماذا تريد مني؟ انساني اتركني لوحدي,روح حبيبي روح شو بدك فيا انساني اتركني بحالي 🎙💙,روح حبيبي روح شو بدك فيا انساني اتركني بحالي
45725,اذهب حبيبي اذهب ماذا تريد مني انساني,روح حبيبي روح شو بدك فيا انساني اتركني بحالي 🎙💙,روح حبيبي روح شو بدك فيا انساني اتركني بحالي
45733,لا أعرف كيف بنظرة تفعلين هكذا تأخذينني إليك وأموت فيك,م بعرف كيف بنظرة بتعمل هيك ، بتاخدني ليك ، وبموووت عليككك 😍🎶,م بعرف كيف بنظرة بتعمل هيك بتاخدني ليك وبموت عليك
45751,هو كذلك لكن أنا احترمته بشكل كبير,@JumanaHatem 👌🏻😂😂😂هو هيك بس انا حترمتو زايد,هو هيك بس انا حترمتو زايد
45751,هو كذلك لكنني احترمته زيادة عن الحد المطلوب,@JumanaHatem 👌🏻😂😂😂هو هيك بس انا حترمتو زايد,هو هيك بس انا حترمتو زايد
45935,أصلا هذا ما كان يريده المرحوم غازي ولكن جعجع لم يستجب,@Khaled_Shalha اصلا المرحوم غازي هيك كان بدو بس جعجع ما تجاوب,اصلا المرحوم غازي هيك كان بدو بس جعجع ما تجاوب
45938,كفى وأنت لا تشتاق هكذا أفضل,@alfaseah 😂😂😂 خلص وانت ما تشتاق هيك أحسن 😌😂,خلص وانت ما تشتاق هيك أحسن
45945,حياتي أنت كلنا هكذا شيء يميت والله,@fifibayoumi100 @yasmeenalshaam2 حياتي انتي كلنا هيك شي بيموووت ولله 😔,حياتي انتي كلنا هيك شي بيموت ولله
45958,يا قلبي على هذا الامتحان,😻❤ولك يؤبرلي ألبي على هيك امتحان,ولك يؤبرلي ألبي على هيك امتحان
45999,كل شيء بالحياة عرض وطلب ومن يقول غير هذا يخدع نفسه,كل شي بالحياة عرض وطلب/ حتى الزواج واللي بقول غير هيك يخدع نفسه,كل شي بالحياة عرض وطلب حتى الزواج واللي بقول غير هيك يخدع نفسه
45999,كل شيء في الحياة عرض وطلب حتى الزواج والذي يقول غير ذلك فهو يخادع نفسه,كل شي بالحياة عرض وطلب/ حتى الزواج واللي بقول غير هيك يخدع نفسه,كل شي بالحياة عرض وطلب حتى الزواج واللي بقول غير هيك يخدع نفسه
46019,حظر فقط هذه كل صفحتها هكذا تهاجم الجميع,@linasona2244 @kvkdfz @fifibayoumi100 @YouTube بلوك وبس هيدي كل صفحتا هيك تهجم االكل,بلوك وبس هيدي كل صفحتا هيك تهجم االكل
46021,يا حرام ماذا تريد منه؟ دعيه على خطئه,@hamuda87 يا حرامك😒شو بدك فيه خليه على غلطه....,يا حرامك شو بدك فيه خليه على غلطه
46034,ما بال الناس الذين يأتون إلى حياتنا ويرحلون وقتما يشاؤون من أخبركم أنها سائبة هكذا؟,وبعدين مع الناس لبيجو عحياتنا وبفلو عزوقن ! مين خبركن انها سايبة هيك ؟ اي؟,وبعدين مع الناس لبيجو عحياتنا وبفلو عزوقن مين خبركن انها سايبة هيك ؟ اي؟
46064,لا تتركني هكذا اني ابحث عنك,ما تتركني هيك عم فتش عليك,ما تتركني هيك عم فتش عليك
46064,لا تتركني هكذا أفتش عليك,ما تتركني هيك عم فتش عليك,ما تتركني هيك عم فتش عليك
46118,ربي يسعدك على هذا الكلام الرتئع,@al_otb______511   يسعدووووووو ربي على هيك حكي,يسعدو ربي على هيك حكي
46118,يسعده ربي على هكذا كلام,@al_otb______511   يسعدووووووو ربي على هيك حكي,يسعدو ربي على هيك حكي
46150,شاهدت أمام عيني وهمومي كثيرا تحملتها لماذا يحدث هذا معي؟ بماذا قصرت؟,شقد قدام عيني شفت.. وهمومي ياما تحملت ! ليش هيك يصير بيا؟ بإيش آني قصرت ؟,شقد قدام عيني شفت وهمومي ياما تحملت ليش هيك يصير بيا؟ بإيش آني قصرت ؟
46167,من الجيد أنه لا يوجد مثل الوضوح أليس كذلك؟ نعم كذلك والطلب بالراحة يحتاج إلى استراحة,@walidjoumblatt منيح ما في متل  الوضوح مش هيك مبلا هيك وطلوب الطراحة بدها أستراحة 😃😂😁😎,منيح ما في متل الوضوح مش هيك مبلا هيك وطلوب الطراحة بدها أستراحة
46199,ما زال في الدنيا خير يا فارس ليس كل الأشخاص يماشون التيار لا تقلق,@3ajramista مع هيك الدنيا فيها خير فارس .. مش كل الناس مشت مع التيار ما تخاف,مع هيك الدنيا فيها خير فارس مش كل الناس مشت مع التيار ما تخاف
46201,نعم أعرف ولكن ليكن من البداية هكذا أو لا يكون,@3ajramista اه بعرف بس مهو يا من اول هيك يا بلا,اه بعرف بس مهو يا من اول هيك يا بلا
46217,سوف أزعل هكذا سوف أذبحكم في مستشفى الباز أفندي همسة إلى المتابعين كثيرا,هزعل هيك  راح ادبحكم بالمستشفى #البازافندي_همسه_فولورز_كتير,هزعل هيك راح ادبحكم بالمستشفى البازافندي همسه فولورز كتير
46219,أجل لذلك يختصر على نفسه الوقت ولا يفكر ويحلم أحلاما كهذه,@TI_salameh  اه والله لذلك يختصر على نفسه الوقت وما يفكر ويحلم هيك حلم,اه والله لذلك يختصر على نفسه الوقت وما يفكر ويحلم هيك حلم
46221,ربي يعطيك طول العمر لا تقولي هكذا نعم ممكن,@dsaunhaeb22 ربي يعطيكي طوله العمر لا تحكي هيك اي ممكن,ربي يعطيكي طوله العمر لا تحكي هيك اي ممكن
46233,ولهذا فإن المؤمن كل أمره خير,@TheHudaa مشان كذا (المؤمن كل أمره خير ),مشان كذا المؤمن كل أمره خير
46233,لأجل ذلك المؤمن كل أمره خير,@TheHudaa مشان كذا (المؤمن كل أمره خير ),مشان كذا المؤمن كل أمره خير
46238,أعلم أنك تتعاطى لكي تنساني لكن ما زال الوقت مبكرا عليك,ادري انك تتعاطى مشان تنسان بس بدري عليك. 😃,ادري انك تتعاطى مشان تنسان بس بدري عليك
46240,لا تصدقوا هذا الكلام من المستحيل أن يكون التصويت بالآلاف بل يصل إلى الملايين,@e3lan_star1 #HananeElkhader ما تصدقوا هيك حكي التصويت مستحيل يكون بالاف التصويت بيوصل بالملايين,ما تصدقوا هيك حكي التصويت مستحيل يكون بالاف التصويت بيوصل بالملايين
46253,تريد أن تمشي في حياتك مرتاحا؟ ارتد حذاء مريحا أسهل من ذلك لا يوجد,تبي تمشي بحياتك صح؟  إلبس جوتي مريح   اسهل من هيك مفيش😂😂,تبي تمشي بحياتك صح؟ إلبس جوتي مريح اسهل من هيك مفيش
46271,مثل هؤلاء الأشخاص لهم قلوب شفافة,@amera0a0552 @fayhaa448 مثل هيك أشخاص لهم قلوب شفافه,مثل هيك أشخاص لهم قلوب شفافه
46310,يجب أن نعلم من أجل المشجعين الذين تحت الأمطار,#anisbourahla لازم نعرف مشان الفانز يلي في الأمطار,لازم نعرف مشان الفانز يلي في الأمطار
46316,لا ليس هذا قصدي أقصد أن جميع السوسنات من الممكن أن يكن لئيمات,@sawsanahmad94 ههههههههه 😂😂😂😂 لا مس هيك قصدي انو كل السوسنات (بجوز) لئيمات,لا مس هيك قصدي انو كل السوسنات بجوز لئيمات
46318,هل الناس اليوم هادئون أم أنني فقط أشعر بذلك,العالم اليوم رايقه والا انا هيك حاسه ؟؟,العالم اليوم رايقه والا انا هيك حاسه ؟؟
46319,سوف نخرج هل تحبي أن نطفئ الضوء قبل أن نخرج من أجل الهدوء؟,@7amoya7ama @Homsiahuraa يالله طالعين 😂😂...   تحبي نطفي الضو قبل ما نخلي مشان الهدوء 🌚,يالله طالعين تحبي نطفي الضو قبل ما نخلي مشان الهدوء
